Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status
TXN0001038,2025-06-12 00:00:00,D004,R001,Subscription,178041.32,175884.01,88849.32,92700.51,98,Pending
TXN0001039,2025-11-07 00:00:00,D003,R003,Support,101300.91,94824.28,47642.39,49241.37,88,Pending
TXN0001040,2025-12-20 00:00:00,D008,R006,Software,180945.77,184238.51,122284.34,129070.83,127,Pending
TXN0001041,2024-09-17 00:00:00,D003,R003,Hardware,214531.94,212028.31,158714.36,156088.87,135,Completed
TXN0001042,2025-10-29 00:00:00,D007,R004,Software,127332.37,132921.49,65884.34,85182.39,147,Completed
TXN0001043,2026-04-26 00:00:00,D005,R002,Consulting,194711.74,180610.96,72860.59,83065.45,66,Cancelled
TXN0001044,2026-02-25 00:00:00,D004,R001,Consulting,115763.33,104242.27,98117.81,111738.01,21,Completed
TXN0001045,2026-06-01 00:00:00,D004,R001,SUBSCRIPTION,237847.19,225880.01,86678.47,104871.24,116,Cancelled
TXN0001046,2024-12-20 00:00:00,D006,R003,Services,145517.89,120238.71,73551.23,unknown,174,Completed
TXN0001047,2026-08-06 00:00:00,D010,,Software,153601.91,153844.68,113100.25,100710.03,88,Cancelled
TXN0001048,2025-09-22 00:00:00,D002,R002,Services,111906.48,88420.7,101277.99,125968.19,108,Completed
TXN0001049,2026-02-15 00:00:00,D010,R002,Subscription,156860.13,178875.87,90495.0,94589.12,88,Pending
TXN0001050,2024-01-01 00:00:00,D001,R001,Services,112199.75,81337.62,96159.53,105878.51,42,Completed
TXN0001051,2026-07-04 00:00:00,D008,R004,Consulting,97377.2,105011.56,68810.06,85815.54,55,Completed
TXN0001052,2025-09-15 00:00:00,D006,R003,Support,65805.14,71078.9,36309.26,39568.07,116,Completed
TXN0001053,2026-11-11 00:00:00,D002,R002,Subscription,133462.21,113357.94,81858.34,82428.34,108,Completed
TXN0001054,2026-01-05 00:00:00,D005,R005,Software,135236.43,133069.37,78351.42,74006.07,33,Completed
TXN0001055,2026-03-18 00:00:00,D001,R001,Support,110143.17,108103.04,65806.67,63170.93,165,Completed
TXN0001056,2025-03-08 00:00:00,D007,R004,Consulting,110214.46,98219.6,67515.74,60047.15,174,Completed
TXN0001057,2026-02-26 00:00:00,D008,R004,Subscription,170378.62,160024.7,76886.71,82101.85,97,Pending
TXN0001058,2024-09-14 00:00:00,D003,R003,Support,76757.99,79178.24,57827.36,53369.77,39,Completed
TXN0001059,2026-09-23 00:00:00,D002,R002,Services,102734.82,81826.14,107742.82,104395.31,173,Pending
TXN0001060,2026-05-01 00:00:00,D003,R003,Support,86310.94,87934.41,61296.34,62285.22,121,Cancelled
TXN0001061,2026-11-09 00:00:00,D007,R004,Consulting,89649.07,103284.14,89151.21,67507.96,113,Cancelled
TXN0001062,2025-01-15 00:00:00,D008,R004,Services,138230.45,145673.26,50697.02,40106.34,113,Cancelled
TXN0001063,2025-04-29 00:00:00,D001,R001,Support,75521.31,81538.17,51585.91,48571.16,133,Completed
TXN0001064,2026-01-21 00:00:00,D007,R004,Subscription,174565.18,183535.58,88751.5,98847.57,13,Completed
TXN0001065,2024-08-19 00:00:00,D010,R002,Hardware,251594.89,295017.96,101536.16,82977.36,153,Pending
TXN0001066,2026-12-14 00:00:00,D002,R002,Support,110287.0,103782.88,56419.44,49829.48,76,Pending
TXN0001067,2026-08-25 00:00:00,D009,R005,Services,95840.1,108204.05,73294.08,96653.44,166,Completed
TXN0001068,2024-04-18 00:00:00,D009,R001,Hardware,181718.61,209882.07,126531.31,97926.1,92,Cancelled
TXN0001069,2026-08-18 00:00:00,D001,R001,Subscription,208195.13,216160.34,96361.15,109212.61,151,Completed
TXN0001070,2025-08-15 00:00:00,D007,R004,Hardware,167693.22,137518.21,162896.52,134391.22,47,Completed
TXN0001071,2025-06-17 00:00:00,D010,R002,Support,97984.72,106682.08,62335.71,57800.53,20,Pending
TXN0001072,2025-08-20 00:00:00,D010,R002,Software,184425.76,164512.37,110446.78,83083.9,164,Completed
TXN0001073,2026-11-01 00:00:00,D005,R002,Services,unknown,193828.89,96670.69,101720.26,24,Completed
TXN0001074,2025-07-17 00:00:00,D005,R002,Hardware,187823.19,184836.43,193842.9,204265.27,70,Completed
TXN0001075,2024-11-05 00:00:00,D002,R002,Subscription,184512.37,157544.71,107623.53,123769.77,173,Pending
TXN0001076,2025-04-28 00:00:00,D006,R003,Hardware,247159.97,241936.3,95033.45,112902.37,129,Completed
TXN0001077,2024-06-21 00:00:00,D009,R001,Hardware,229498.37,260792.33,156282.39,155435.64,42,Cancelled
TXN0001078,2026-02-23 00:00:00,D003,R003,Consulting,160784.08,162958.79,"₹1,25,000",59591.94,65,Pending
TXN0001079,2025-12-07 00:00:00,D003,R003,Support,98711.84,77349.81,57696.23,76146.44,18,Completed
TXN0001080,2026-09-02 00:00:00,D002,R006,Consulting,144429.39,146769.14,78085.07,78431.67,82,Pending
TXN0001081,2026-03-09 00:00:00,D009,R001,Support,71951.88,71180.94,49447.81,45355.81,126,Completed
TXN0001082,2024-01-25 00:00:00,D003,R003,Consulting,117773.92,117480.32,56718.79,66584.08,78,Pending
TXN0001083,2024-03-25 00:00:00,D007,R004,Subscription,165748.78,166431.68,105756.19,111743.6,29,Cancelled
TXN0001084,2025-07-12 00:00:00,D006,R003,Consulting,121684.84,152398.49,87721.33,100043.16,90,Completed
TXN0001085,2026-03-12 00:00:00,D005,R002,Hardware,207416.67,190119.78,147704.62,151684.58,123,Completed
TXN0001086,2025-11-22 00:00:00,D010,R002,Subscription,112943.02,94775.89,83882.43,88326.16,178,Completed
TXN0001087,2024-01-18 00:00:00,D006,R003,,103973.2,88210.86,40084.23,37072.2,22,Completed
TXN0001088,2026-07-02 00:00:00,D007,R004,Software,210912.36,211701.27,131445.25,136185.19,94,Completed
TXN0001089,2024-02-18 00:00:00,D005,R002,Software,180064.05,189979.75,136978.57,138727.16,163,Completed
TXN0001090,2025-03-20 00:00:00,D001,R001,Support,84117.27,,62518.74,67901.07,158,Completed
TXN0001091,2024-09-23 00:00:00,D002,R002,,236089.94,250571.04,98612.63,130797.23,101,Cancelled
TXN0001092,2025-01-12 00:00:00,D003,R003,Support,84082.45,65939.13,76014.12,89830.12,69,Completed
TXN0001093,2026-07-17 00:00:00,D008,R004,Software,208096.87,174789.88,101246.56,109795.9,75,Pending
TXN0001094,2025-07-21 00:00:00,D006,R003,Software,185993.05,unknown,117968.51,119927.05,20,Pending
TXN0001095,2025-06-12 00:00:00,D007,R004,Software,136695.18,123240.25,133525.17,97547.07,72,Completed
TXN0001096,2026-03-15 00:00:00,D008,R005,Subscription,195173.29,138538.27,91929.0,84518.34,50,Pending
TXN0001097,2025-03-23 00:00:00,D002,R002,Consulting,130945.73,130132.21,75509.54,95513.97,162,Completed
TXN0001098,2024-03-12 00:00:00,D008,R004,Software,182337.76,184015.67,122992.98,105074.33,23,Completed
TXN0001099,2024-02-08 00:00:00,D010,R002,Consulting,111773.23,114002.86,78804.23,72578.8,132,Completed
TXN0001100,2026-03-10 00:00:00,D001,R001,Support,127872.81,121390.42,47425.34,51755.57,73,Completed
TXN0001101,2024-01-08 00:00:00,D006,R003,Subscription,173840.9,165196.67,77428.96,72867.25,136,Pending
TXN0001102,31-02-2025,D008,R004,Support,98941.82,111040.53,51971.94,46198.11,143,Completed
TXN0001103,2026-09-14 00:00:00,D001,R001,Support,114791.42,118740.75,48152.77,47359.28,36,Cancelled
TXN0001104,2025-11-13 00:00:00,D009,R001,Hardware,231957.65,224898.3,132300.15,132261.63,179,Completed
TXN0001105,2026-12-30 00:00:00,D007,R005,Hardware,263160.24,298372.8,131748.53,138069.57,92,Completed
TXN0001106,2025-02-19 00:00:00,D008,R004,Hardware,219343.89,219904.0,160853.13,206952.75,50,Cancelled
TXN0001107,2025-01-26 00:00:00,D001,R001,Support,66062.68,63279.77,57266.89,58214.63,81,Pending
TXN0001108,2026-09-23 00:00:00,D002,R002,Hardware,248693.83,227403.2,155404.86,106566.99,26,Pending
TXN0001109,2024-02-21 00:00:00,D004,R001,Services,142327.9,131744.85,63721.14,,156,Completed
TXN0001110,2025-09-22 00:00:00,D008,R004,Subscription,123965.46,131235.53,67931.74,77567.11,132,Cancelled
TXN0001111,2024-03-16 00:00:00,D008,R004,Software,174752.66,182491.1,117716.06,97779.96,91,Completed
TXN0001112,2026-04-10 00:00:00,D006,R003,Software,190934.42,187117.75,105365.78,107116.01,35,Completed
TXN0001113,2024-11-01 00:00:00,D009,R001,Support,105619.33,111736.53,52312.09,49618.49,153,Completed
TXN0001114,2024-02-09 00:00:00,D002,R005,Consulting,134378.04,159949.74,90192.19,,125,Cancelled
TXN0001115,2024-09-24 00:00:00,D001,R001,Support,79084.6,73933.61,63426.33,61109.38,8,Completed
TXN0001116,2026-07-23 00:00:00,D001,R001,Software,170318.23,135684.67,103694.9,86424.08,161,Completed
TXN0001117,2026-10-15 00:00:00,D010,R005,Software,254257.93,266637.25,142867.33,140578.41,157,Cancelled
TXN0001118,2025-11-21 00:00:00,D004,R005,Consulting,123576.34,121193.58,67977.46,74208.12,178,Pending
TXN0001119,2024-10-08 00:00:00,D006,R003,Support,75523.76,68525.84,40555.85,45597.87,87,Completed
TXN0001120,2024-05-09 00:00:00,D001,R001,Hardware,267492.26,288124.45,144251.18,139464.88,35,Completed
TXN0001121,2026-01-27 00:00:00,D003,R003,Services,104064.34,97369.93,90356.68,102674.03,146,Completed
TXN0001122,2024-03-24 00:00:00,D008,R004,Subscription,154699.87,173863.87,54175.36,53280.95,39,Completed
TXN0001123,2024-02-02 00:00:00,D010,R002,Services,120950.04,106641.32,89902.01,91262.34,129,Completed
TXN0001124,2025-08-04 00:00:00,D001,R005,Support,80200.51,86131.27,59380.54,70502.15,111,Pending
TXN0001125,2025-07-08 00:00:00,D003,R003,Support,80770.88,79380.12,51851.11,49592.02,138,Pending
TXN0001126,2024-03-18 00:00:00,D007,R004,Services,175022.06,195656.11,66705.15,,157,Completed
TXN0001127,2025-09-08 00:00:00,D008,R004,Software,225891.74,284818.65,123609.02,121751.32,94,Pending
TXN0001128,2024-08-28 00:00:00,D001,R001,Services,141848.09,148329.82,98175.27,115423.76,140,Completed
TXN0001129,2026-11-05 00:00:00,D010,R002,Subscription,157351.31,172617.77,74420.43,52922.01,61,Pending
TXN0001130,2024-08-18 00:00:00,D004,R001,Services,109528.19,145347.37,85771.69,102101.78,43,Pending
TXN0001131,2024-03-29 00:00:00,D008,R004,Support,80373.78,90411.96,49577.94,47893.2,18,Completed
TXN0001132,2025-11-15 00:00:00,D005,R002,Hardware,210439.35,231525.19,179029.36,209820.38,162,Pending
TXN0001133,2024-12-26 00:00:00,D001,R001,Software,149895.98,121319.19,90041.24,81900.1,45,Completed
TXN0001134,2025-04-26 00:00:00,D008,R004,Software,211065.65,159052.97,129847.28,173106.68,118,Cancelled
TXN0001135,2025-10-29 00:00:00,D010,R002,Services,119574.68,125712.61,96654.87,73712.74,63,Completed
TXN0001136,2026-04-24 00:00:00,D006,R003,Services,108762.38,128306.44,93266.63,105458.2,56,Pending
TXN0001137,11-06-2026,D004,R006,Software,211016.68,208223.97,108132.8,130099.44,42,Completed
TXN0001138,2026-02-03 00:00:00,D010,R002,Consulting,113939.86,137991.03,58821.25,57982.66,39,Pending
TXN0001139,2025-02-18 00:00:00,D004,R001,Hardware,272200.6,249416.43,113490.34,100359.25,90,Completed
TXN0001140,2025-07-28 00:00:00,D001,R001,Software,202385.52,195719.11,102171.4,132322.69,39,Completed
TXN0001141,2025-12-04 00:00:00,D008,R004,Services,136379.78,172145.27,82754.9,91219.88,61,Completed
TXN0001142,2024-12-14 00:00:00,D010,R002,Support,71054.41,66180.9,48655.46,52704.09,152,Cancelled
TXN0001143,2026-09-28 00:00:00,D004,R001,Subscription,100178.95,87494.38,86612.06,85545.61,60,Cancelled
TXN0001144,2024-01-30 00:00:00,D008,R004,Hardware,255575.04,306145.54,171094.82,178039.53,114,Completed
TXN0001145,2025-03-31 00:00:00,D004,R001,Subscription,152905.54,151248.34,56858.81,49359.46,156,Completed
TXN0001146,2024-03-31 00:00:00,D010,R002,Consulting,150175.13,191365.8,91497.05,108561.0,15,Pending
TXN0001147,2024-07-19 00:00:00,D009,R006,Consulting,133047.38,143336.44,76784.39,83929.28,120,Pending
TXN0001148,2026-04-12 00:00:00,D004,R001,Software,163308.46,187629.06,107773.27,106904.12,60,Completed
TXN0001149,2024-07-04 00:00:00,D006,R003,Support,103648.73,97924.21,61643.64,58948.53,9,Pending
TXN0001150,2024-02-19 00:00:00,D005,R002,Consulting,104686.8,100712.19,85840.66,85773.92,121,Pending
TXN0001151,2025-01-13 00:00:00,D003,R003,Consulting,132427.56,130599.17,66101.63,49126.16,99,Pending
TXN0001152,2026-02-27 00:00:00,D001,R001,Software,196894.96,248873.84,133530.66,131660.8,90,Cancelled
TXN0001153,2025-02-28 00:00:00,D001,R001,Hardware,237403.65,,142719.21,135919.82,180,Completed
TXN0001154,2024-04-22 00:00:00,D010,,Support,69192.93,90336.15,67987.74,48447.19,136,Completed
TXN0001155,2026-08-11 00:00:00,D001,R001,Hardware,174973.5,170128.33,125933.9,147780.18,163,Completed
TXN0001156,2024-05-17 00:00:00,D006,R003,Support,76806.75,74543.54,68207.42,72678.64,148,Completed
TXN0001157,2024-08-20 00:00:00,D003,R003,Services,102664.16,76650.74,66783.21,69166.41,171,Pending
TXN0001158,2025-03-05 00:00:00,D010,R002,Support,98186.46,93206.43,59644.99,60435.89,62,Completed
TXN0001159,2026-05-16 00:00:00,D006,R003,Subscription,182583.42,144815.71,77068.41,66159.64,75,Completed
TXN0001160,2026-09-22 00:00:00,D002,R002,Consulting,74312.15,79966.92,80085.37,76601.53,133,Cancelled
TXN0001161,2026-12-27 00:00:00,D002,R002,Subscription,116612.07,119139.92,75538.22,74474.48,79,Pending
TXN0001162,2024-05-14 00:00:00,D010,R002,Support,83831.63,102956.56,43828.71,44732.18,53,Pending
TXN0001163,2025-08-13 00:00:00,D002,R002,Services,118587.03,109310.49,78431.42,89126.18,24,Completed
TXN0001164,2024-10-30 00:00:00,D003,R003,Support,92095.76,101355.36,34049.5,31365.44,132,Completed
TXN0001165,2024-02-16 00:00:00,D004,R001,Support,86046.74,73053.91,57593.53,61771.67,80,Pending
TXN0001166,2025-12-11 00:00:00,D009,R001,Consulting,105064.09,110227.91,71955.83,71276.41,112,Pending
TXN0001167,2024-02-15 00:00:00,D001,R001,Software,193033.49,165185.01,133249.53,142831.6,64,Cancelled
TXN0001168,31-02-2025,D006,R003,Hardware,179367.2,189544.48,153849.07,unknown,129,Cancelled
TXN0001169,2026-07-26 00:00:00,D009,R001,Consulting,152613.66,145731.45,61284.45,63564.21,82,Cancelled
TXN0001170,2024-12-17 00:00:00,D003,R003,Hardware,270235.9,210829.1,156400.78,145895.52,71,Completed
TXN0001171,2024-04-06 00:00:00,D008,R004,Hardware,281429.31,282709.07,165469.05,141531.24,42,Completed
TXN0001172,2024-11-25 00:00:00,D005,R002,Services,182647.13,180697.45,86962.84,84968.83,142,Completed
TXN0001173,2024-11-10 00:00:00,D003,R003,Support,,87848.55,62102.01,71326.37,46,Completed
TXN0001174,2024-09-16 00:00:00,D002,R006,Subscription,160564.47,209227.66,78445.01,84023.41,117,Completed
TXN0001175,2024-03-12 00:00:00,D006,R003,Subscription,204364.71,142754.27,108077.04,127241.67,175,Completed
TXN0001176,2024-11-28 00:00:00,D006,R003,Consulting,103603.55,82371.84,84462.53,79662.59,141,Completed
TXN0001177,2026-10-19 00:00:00,D002,R002,Consulting,131301.02,131713.23,43477.26,41484.99,42,Pending
TXN0001178,2026-11-05 00:00:00,D006,R003,Support,64413.13,74016.7,47802.55,57517.97,89,Completed
TXN0001179,2024-10-28 00:00:00,D008,R004,Subscription,171445.03,157037.34,79236.64,81655.47,149,Pending
TXN0001180,2026-09-07 00:00:00,D006,R003,Support,101101.7,115571.06,67337.68,69228.42,15,Completed
TXN0001181,2026-04-02 00:00:00,D009,R001,Software,179291.84,180864.24,122447.27,146485.36,163,Completed
TXN0001182,2024-04-22 00:00:00,D008,R004,Hardware,214733.07,293716.8,114355.3,128783.96,160,Completed
TXN0001183,2025-02-04 00:00:00,D010,R002,Hardware,226286.74,210416.69,171819.35,157983.12,10,Completed
TXN0001184,2024-06-27 00:00:00,D009,R001,Support,85335.92,84248.09,57156.34,56241.0,136,Pending
TXN0001185,2026-11-13 00:00:00,D004,R001,Subscription,201217.18,,86255.48,71664.88,19,Completed
TXN0001186,2026-01-27 00:00:00,D007,R004,Consulting,158070.15,-43440.28879508434,68433.19,65216.75,103,Completed
TXN0001187,2025-09-22 00:00:00,D001,R001,,150090.65,158121.71,185389.84,165589.02,119,Cancelled
TXN0001188,2026-05-01 00:00:00,D002,R002,Consulting,123657.78,154233.33,55307.74,54772.5,118,Completed
TXN0001189,2026-04-28 00:00:00,D003,R003,Consulting,107288.58,140738.1,78472.85,85322.5,40,Cancelled
TXN0001190,2025-09-13 00:00:00,D010,R002,Services,109100.28,129763.21,114874.39,149330.87,126,Cancelled
TXN0001191,2024-01-14 00:00:00,D006,R006,Software,215300.99,198176.28,151631.18,149446.22,109,Completed
TXN0001192,2024-10-07 00:00:00,D007,R004,Consulting,133221.37,135089.04,75523.79,78437.83,56,Completed
TXN0001193,2024-03-27 00:00:00,D007,R004,Consulting,111702.08,116437.3,81351.13,77406.36,82,Cancelled
TXN0001194,2026-08-07 00:00:00,D005,R002,Support,77682.11,70037.93,51536.22,54021.79,62,Completed
TXN0001195,2026-08-25 00:00:00,D001,R001,Hardware,176478.05,153750.69,186682.63,193380.16,36,Completed
TXN0001196,2025-05-16 00:00:00,D007,R004,Support,98957.06,105820.6,46757.99,53013.84,12,Completed
TXN0001197,2026-01-10 00:00:00,D005,R002,Software,155718.92,155923.16,115944.68,120384.88,153,Pending
TXN0001198,2026-09-01 00:00:00,D010,R002,Hardware,215591.77,283289.26,151938.79,171074.16,35,Completed
TXN0001199,2025-06-15 00:00:00,D009,R001,Software,208001.65,202817.72,62347.23,40824.13,46,Cancelled
TXN0001200,2024-10-04 00:00:00,D001,R001,Consulting,96796.11,112519.92,73386.15,75031.75,96,Completed
TXN0001201,2025-12-30 00:00:00,D001,R001,Consulting,133302.87,100658.35,77511.31,78322.98,17,Completed
TXN0001202,2026-11-18 00:00:00,D005,R002,Software,180987.44,164238.52,94208.35,84082.77,54,Completed
TXN0001203,2025-10-22 00:00:00,D002,R002,Services,158022.39,145470.9,84304.79,110083.46,85,Completed
TXN0001204,2026-01-12 00:00:00,D005,R002,Support,81642.33,83345.66,46856.55,44373.01,29,Cancelled
TXN0001205,2024-01-27 00:00:00,D010,R002,Services,134007.26,128870.21,91343.47,99743.63,40,Cancelled
TXN0001206,2026-04-23 00:00:00,D005,R002,Consulting,99578.38,133415.78,65982.14,85330.35,92,Completed
TXN0001207,2025-03-28 00:00:00,D002,R002,Subscription,96070.4,85738.85,69844.59,68564.32,53,Cancelled
TXN0001208,2026-12-25 00:00:00,D010,R002,SUBSCRIPTION,202112.93,223419.29,85817.46,91133.45,146,Completed
TXN0001209,08/26/2024,D007,R004,Software,116389.43,114626.76,118110.52,135470.4,38,Completed
TXN0001210,2026-01-12 00:00:00,D008,R004,Support,118262.26,137201.73,62566.54,60210.68,40,Pending
TXN0001211,2024-12-18 00:00:00,D010,R002,Hardware,200234.1,191039.54,172774.3,162388.13,82,Completed
TXN0001212,2024-10-18 00:00:00,,R002,Support,117240.18,98350.75,47221.95,50704.35,63,Completed
TXN0001213,2026-05-20 00:00:00,D003,R003,Software,206299.26,193982.92,115841.76,119904.26,33,Completed
TXN0001214,2024-03-28 00:00:00,D001,R001,Consulting,89720.26,-63221.926969226006,57851.66,58270.01,55,Completed
TXN0001215,2024-05-01 00:00:00,D001,R001,Subscription,145421.76,132094.92,87414.99,101843.97,125,Completed
TXN0001216,2024-01-22 00:00:00,D005,R006,Support,58546.6,74759.78,34012.83,39462.56,29,Completed
TXN0001217,2025-01-13 00:00:00,D010,R888,Services,160657.44,158402.53,82341.57,87864.95,176,Completed
TXN0001218,2025-07-22 00:00:00,D001,R001,Support,124596.51,124481.13,57481.9,60429.75,153,Completed
TXN0001219,2025-05-10 00:00:00,D006,R003,Subscription,96133.38,107483.16,73178.24,72881.21,134,Cancelled
TXN0001220,2024-01-29 00:00:00,D002,R002,Subscription,183734.16,242872.09,87636.25,77151.54,140,Completed
TXN0001221,2024-01-09 00:00:00,D004,R001,Services,141458.17,135609.54,81387.94,89746.82,30,Completed
TXN0001222,2026-01-20 00:00:00,D009,R001,Consulting,100274.38,,84359.11,80825.85,155,Completed
TXN0001223,2025-01-05 00:00:00,D008,R004,Software,173513.48,181892.98,134626.41,146772.83,95,Pending
TXN0001224,2026-04-14 00:00:00,D007,R004,Services,116086.39,111248.1,72666.12,70782.59,33,Completed
TXN0001225,2024-10-05 00:00:00,D002,R002,Subscription,133782.66,125906.69,100010.38,92848.74,131,Completed
TXN0001226,2024-06-17 00:00:00,D005,R002,Software,152868.05,138723.4,72918.75,64943.34,88,Pending
TXN0001227,2025-09-30 00:00:00,D002,R002,Consulting,124946.7,120607.09,69389.74,74552.93,180,Pending
TXN0001228,2026-05-26 00:00:00,D004,R001,Hardware,249671.59,306418.87,131138.49,115330.54,53,Completed
TXN0001229,2025-01-02 00:00:00,D008,R004,Hardware,213155.31,185965.31,134890.26,142267.46,8,Pending
TXN0001230,2024-06-23 00:00:00,D002,R002,Subscription,171115.94,167416.01,73056.31,75780.3,35,Completed
TXN0001231,2024-07-27 00:00:00,D007,R004,Subscription,141676.76,157300.58,81863.13,87529.94,48,Completed
TXN0001232,2025-02-14 00:00:00,D006,R003,Hardware,223645.38,213785.71,156048.78,159472.99,157,Pending
TXN0001233,2026-10-19 00:00:00,D002,R002,Consulting,125723.22,134023.65,55014.62,56875.59,76,Cancelled
TXN0001234,2026-03-30 00:00:00,D010,R002,Support,79985.8,91745.04,62906.9,62213.62,96,Pending
TXN0001235,2026-11-13 00:00:00,D010,R002,Consulting,124740.91,122108.13,88532.82,97792.81,76,Completed
TXN0001236,09/29/2026,D008,R004,Hardware,236198.97,224343.14,160465.77,152043.41,132,Completed
