Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status,Revenue_Variance,Expense_Variance
TXN0001464,2026-06-17,D004,R001,SUBSCRIPTION,118340.85,122358.01,83302.91,101791.05,29,Pending,4017.159999999989,18488.14
TXN0001465,2024-09-03,D010,R002,SOFTWARE,188545.68,169830.18,100165.13,108502.37,101,Completed,-18715.5,8337.23999999999
TXN0001466,2026-06-24,D002,R002,SOFTWARE,210010.74,196348.71,103206.35,105014.13,19,Completed,-13662.029999999999,1807.7799999999988
TXN0001467,2024-07-27,D010,R002,SOFTWARE,175408.64,162678.09,125449.74,176253.03,178,Completed,-12730.550000000017,50803.28999999999
TXN0001468,2024-07-15,D009,R006,CONSULTING,164281.83,130945.08,84787.73,97160.56,163,Pending,-33336.749999999985,12372.830000000002
TXN0001469,2024-01-22,D004,R001,SUPPORT,81196.59,64886.48,66121.93,71894.64,121,Pending,-16310.109999999993,5772.710000000006
TXN0001470,2024-07-26,D008,R004,SUBSCRIPTION,206082.82,185337.13,112007.97,129878.95,91,Completed,-20745.690000000002,17870.979999999996
TXN0001471,2025-01-29,D008,R004,SUBSCRIPTION,159947.33,150718.96,92015.74,98892.51,32,Completed,-9228.369999999995,6876.7699999999895
TXN0001472,2025-01-31,D001,R001,SOFTWARE,202107.78,185429.13,126659.76,146059.67,151,Completed,-16678.649999999994,19399.910000000018
TXN0001473,2026-12-09,D009,R001,CONSULTING,127423.24,146100.98,88138.33,92787.38,163,Pending,18677.740000000005,4649.050000000003
TXN0001474,2024-03-05,D003,R003,SOFTWARE,55692.36,48368.17,131768.25,127167.66,37,Completed,-7324.190000000002,-4600.5899999999965
TXN0001475,2026-02-01,D010,R002,SUPPORT,99918.77,108156.5,41276.97,37735.12,84,Cancelled,8237.729999999996,-3541.8499999999985
TXN0001476,2026-08-19,D009,R001,SERVICES,120166.69,150976.2,71695.59,83265.49,84,Cancelled,30809.51000000001,11569.900000000009
TXN0001477,2026-11-26,D006,R003,SOFTWARE,228129.47,197982.96,73965.11,76740.41,155,Completed,-30146.51000000001,2775.300000000003
TXN0001478,2024-04-21,D001,R001,SUBSCRIPTION,175685.19,172916.31,96471.84,118811.25,113,Completed,-2768.8800000000047,22339.410000000003
TXN0001479,2025-02-16,D004,R001,SUPPORT,86005.55,78644.88,61469.16,63268.86,22,Completed,-7360.669999999998,1799.699999999997
TXN0001480,2026-08-15,D004,R001,SUPPORT,107108.84,126465.84,61936.97,78346.55,158,Completed,19357.0,16409.58
TXN0001481,2025-05-09,D010,R002,HARDWARE,283988.55,282458.46,122614.48,167162.65,112,Completed,-1530.0899999999674,44548.17
TXN0001482,2026-12-10,D003,R003,SOFTWARE,157154.42,137468.34,86246.95,93535.93,61,Completed,-19686.080000000016,7288.979999999996
TXN0001483,2025-12-03,D004,R001,CONSULTING,115789.84,116364.55,63157.68,66233.61,66,Pending,574.7100000000064,3075.9300000000003
TXN0001484,2025-02-24,D006,R003,CONSULTING,150238.01,170180.52,78785.79,74555.32,107,Completed,19942.50999999998,-4230.469999999987
TXN0001485,2026-02-01,D001,R001,SOFTWARE,173870.24,179892.92,108480.45,101612.87,12,Cancelled,6022.680000000022,-6867.580000000002
TXN0001486,2025-02-02,D002,R002,CONSULTING,108108.79,81265.92,85639.37,101700.99,166,Cancelled,-26842.869999999995,16061.62000000001
TXN0001487,2025-09-02,D006,R005,SERVICES,126589.97,147960.66,79715.47,72806.71,77,Completed,21370.690000000002,-6908.759999999995
TXN0001488,2024-12-22,D004,R001,SUPPORT,75998.58,90302.4,64993.46,57218.68,91,Cancelled,14303.819999999992,-7774.779999999999
TXN0001489,2024-12-26,D004,R001,SOFTWARE,147467.82,131108.55,126621.18,124564.8,72,Completed,-16359.270000000019,-2056.37999999999
TXN0001490,2026-02-15,D001,R001,SERVICES,137772.99,150980.8,115065.38,124312.08,172,Completed,13207.809999999998,9246.699999999997
TXN0001491,2026-07-23,D006,R003,HARDWARE,298173.52,355693.34,153752.51,147893.66,66,Completed,57519.82000000001,-5858.850000000006
TXN0001492,2026-07-06,D006,R003,SUBSCRIPTION,139218.81,165423.22,91999.53,69112.79,21,Completed,26204.410000000003,-22886.740000000005
TXN0001493,2025-01-23,D003,R003,SERVICES,104110.98,99056.11,110997.84,106852.42,54,Cancelled,-5054.869999999995,-4145.419999999998
TXN0001494,2026-05-29,D007,R004,HARDWARE,229586.0,241709.16,125257.38,148921.5,167,Completed,12123.160000000003,23664.119999999995
TXN0001495,2025-01-22,D001,R001,SUBSCRIPTION,136231.59,147800.43,82901.98,87153.08,142,Completed,11568.839999999997,4251.100000000006
TXN0001496,2025-07-27,D003,R003,SOFTWARE,182131.55,148195.34,139267.59,159086.73,37,Cancelled,-33936.20999999999,19819.140000000014
TXN0001497,2024-06-15,D010,R002,SERVICES,141424.07,163478.44,83301.07,84057.48,125,Cancelled,22054.369999999995,756.4099999999889
TXN0001498,2026-08-11,D002,R002,CONSULTING,148206.06,148949.96,80720.34,78585.31,100,Pending,743.8999999999942,-2135.029999999999
TXN0001499,2026-04-02,D009,R001,HARDWARE,223460.7,205949.17,144627.55,153786.71,139,Pending,-17511.53,9159.160000000003
TXN0001500,2026-01-04,D008,R004,SUBSCRIPTION,149159.03,161886.64,94551.38,97274.76,168,Cancelled,12727.610000000015,2723.37999999999
TXN0001501,2025-02-28,D001,R001,SERVICES,150804.78,150486.77,95478.3,97224.74,65,Pending,-318.0100000000093,1746.4400000000023
TXN0001502,2024-11-17,D004,R001,CONSULTING,112303.48,112423.44,68792.73,77786.5,100,Completed,119.9600000000064,8993.770000000004
TXN0001503,2025-08-27,D009,R001,SOFTWARE,208432.54,232648.79,116189.26,134656.24,118,Cancelled,24216.25,18466.979999999996
TXN0001504,2026-10-08,D006,R003,SOFTWARE,167492.86,166165.98,93882.71,97671.15,136,Cancelled,-1326.8799999999756,3788.439999999988
TXN0001505,2026-04-06,D006,R003,CONSULTING,94299.41,100466.31,64712.29,75350.43,109,Completed,6166.899999999994,10638.139999999992
TXN0001506,2024-02-20,D008,R004,CONSULTING,127084.12,125068.04,91113.21,96794.7,50,Pending,-2016.0800000000017,5681.489999999991
TXN0001507,2026-05-01,D004,R001,SOFTWARE,160908.18,172242.04,87940.13,112800.18,26,Completed,11333.860000000015,24860.04999999999
TXN0001508,2024-09-06,D009,R001,SUPPORT,152493.62404958677,83455.38,62883.01,72232.55,75,Completed,-69038.24404958676,9349.54
TXN0001509,2024-03-19,D002,R002,HARDWARE,229261.06,241161.85,172027.79,209919.96,144,Completed,11900.790000000008,37892.169999999984
TXN0001510,2025-05-27,D006,R003,HARDWARE,301262.1,299973.07,105421.75,81740.84,82,Completed,-1289.0299999999697,-23680.910000000003
TXN0001511,2025-06-18,D004,R001,SERVICES,113342.52,78368.62,88546.43,87778.98,7,Completed,-34973.90000000001,-767.4499999999971
TXN0001512,2026-10-04,D005,R002,CONSULTING,123542.62,115095.58,77130.1,70743.38,153,Completed,-8447.039999999994,-6386.720000000001
TXN0001513,2026-03-25,D008,R004,SERVICES,124923.36,129574.15,73184.76,92060.48,63,Completed,4650.789999999994,18875.72
TXN0001514,2026-08-17,D004,R001,SUBSCRIPTION,108752.16,104676.35,82324.74,75113.43,123,Completed,-4075.8099999999977,-7211.310000000012
TXN0001515,2026-05-28,D002,R001,SERVICES,132738.61,170788.18,87046.45,77263.73,111,Completed,38049.57000000001,-9782.720000000001
TXN0001516,2024-02-03,D008,R004,SUBSCRIPTION,159305.08,167349.55,97352.65,90684.02,100,Completed,8044.470000000001,-6668.62999999999
TXN0001517,2024-01-20,D010,R002,HARDWARE,227447.7,234172.73,125252.61,133443.0,132,Completed,6725.029999999999,8190.389999999999
TXN0001518,2026-06-04,D006,R003,CONSULTING,85501.12,105012.87,81519.49,91847.91,142,Completed,19511.75,10328.419999999998
TXN0001519,2024-06-03,D006,R003,SUBSCRIPTION,128282.95,122750.62,100542.98,121346.71,40,Completed,-5532.330000000002,20803.73000000001
TXN0001520,2026-11-03,D006,R003,SUBSCRIPTION,138388.19,133644.23,58866.73,60437.98,102,Completed,-4743.959999999992,1571.25
TXN0001521,2026-08-30,D007,R006,SERVICES,155213.57,154789.82,104060.4,107206.87,32,Completed,-423.75,3146.470000000001
TXN0001522,2025-09-15,D010,R002,SUPPORT,79334.2,73536.56,49768.37,53820.24,28,Completed,-5797.639999999999,4051.8699999999953
TXN0001523,2024-06-03,D002,R002,SERVICES,195801.11,223369.47,66671.15,76561.39,159,Pending,27568.360000000015,9890.240000000005
TXN0001524,2026-01-03,D001,R001,SOFTWARE,241971.1,155988.0,86682.71,86684.46,77,Completed,-85983.1,1.75
TXN0001525,2024-05-23,D004,R001,SUBSCRIPTION,176448.87,175724.65,79581.79,81561.9,121,Completed,-724.2200000000012,1980.1100000000006
TXN0001526,2025-10-31,D006,R003,SERVICES,115114.42,122414.28,95081.95,103454.23,110,Pending,7299.860000000001,8372.279999999999
TXN0001527,2026-06-05,D003,R003,SERVICES,203137.31,195451.82,78857.68,81761.41,127,Completed,-7685.489999999991,2903.7300000000105
TXN0001528,2024-09-23,D007,R004,SERVICES,166414.74,191394.09,73600.8,74116.5,57,Completed,24979.350000000006,515.6999999999971
TXN0001529,2026-08-30,D007,R004,SUPPORT,93852.84,96145.47,59220.7,54948.77,96,Cancelled,2292.6300000000047,-4271.93
TXN0001530,2025-02-19,D010,R002,SUBSCRIPTION,141732.89,159825.05,106255.4,89847.17,133,Pending,18092.159999999974,-16408.229999999996
TXN0001531,2026-01-07,D005,R002,SERVICES,96032.04,116094.97,70647.59,60654.31,21,Pending,20062.930000000008,-9993.279999999999
TXN0001532,2025-04-11,D010,R002,SUBSCRIPTION,134599.53,162893.97,69224.91,75241.91,150,Pending,28294.440000000002,6017.0
TXN0001533,2024-05-07,D008,R004,SOFTWARE,200688.8,228482.48,139878.18,140879.1,78,Pending,27793.680000000022,1000.9200000000128
TXN0001534,2025-01-09,D006,R003,SUPPORT,78921.65,101238.54,54919.4,52566.9,105,Cancelled,22316.89,-2352.5
TXN0001535,2026-03-06,D003,R003,SERVICES,142048.18,123241.89,101032.27,86384.48,122,Pending,-18806.289999999994,-14647.790000000008
TXN0001536,2026-03-16,D003,R003,SOFTWARE,197074.2,206360.98,110133.06,136105.52,16,Completed,9286.779999999999,25972.459999999992
TXN0001537,2025-08-20,D003,R003,SUPPORT,88478.76,105091.43,65234.41,64388.4,175,Completed,16612.67,-846.010000000002
TXN0001538,2024-05-09,D004,R001,CONSULTING,72024.13,78574.78,76221.95,82419.58,99,Completed,6550.649999999994,6197.630000000005
TXN0001539,2026-04-19,D002,R002,HARDWARE,191469.98,218915.65,154543.5,164624.45,120,Completed,27445.669999999984,10080.950000000012
TXN0001540,2026-04-08,D005,R002,SOFTWARE,180530.53,131793.33,92629.81,122315.19,11,Completed,-48737.20000000001,29685.380000000005
TXN0001541,2026-03-28,D008,R004,SUPPORT,92817.94,97429.71,49560.06,49793.98,54,Pending,4611.770000000004,233.92000000000553
TXN0001542,2024-06-10,D001,R005,SUPPORT,120197.59,96043.46,36155.41,46541.4,88,Pending,-24154.12999999999,10385.989999999998
TXN0001543,2025-11-05,D008,R004,SOFTWARE,227136.37,226445.16,92964.0,84387.81,117,Completed,-691.2099999999919,-8576.190000000002
TXN0001544,2024-12-15,D008,R004,SERVICES,129006.17,155988.0,99254.39,84752.61,9,Cancelled,26981.83,-14501.779999999999
TXN0001545,2026-12-30,D002,R002,SOFTWARE,263785.6,293119.72,117375.29,130954.14,105,Completed,29334.119999999995,13578.850000000006
TXN0001546,2025-07-13,D002,R002,SOFTWARE,98709.79,115091.03,96469.71,93806.33,44,Pending,16381.240000000005,-2663.3800000000047
TXN0001547,2024-11-03,D006,R003,SUPPORT,89805.64,97691.32,46393.4,48951.42,177,Cancelled,7885.680000000008,2558.019999999997
TXN0001548,2026-06-12,D004,R001,SOFTWARE,154403.45,184922.09,122193.55,120679.0,169,Completed,30518.639999999985,-1514.550000000003
TXN0001549,2024-04-17,D007,R004,CONSULTING,117360.57,101332.73,87684.94,99960.54,158,Completed,-16027.840000000011,12275.599999999991
TXN0001550,2025-05-26,D001,R001,SUBSCRIPTION,178188.43,185326.66,100592.23,94719.22,100,Completed,7138.2300000000105,-5873.009999999995
TXN0001551,2024-02-27,D007,R001,CONSULTING,136459.14,133627.64,68508.57,57945.45,8,Completed,-2831.5,-10563.12000000001
TXN0001552,2025-03-27,D004,R001,SOFTWARE,217044.91,201183.94,113253.51,117945.7,29,Completed,-15860.970000000001,4692.190000000002
TXN0001553,2025-10-22,D003,R005,HARDWARE,229777.48,248517.25,118895.41,103829.06,148,Completed,18739.76999999999,-15066.350000000006
TXN0001554,2026-03-20,D010,R002,SUBSCRIPTION,182469.81,193855.26,73091.49,72084.38,114,Completed,11385.450000000012,-1007.1100000000006
TXN0001555,2025-10-24,D004,R001,HARDWARE,311315.48,327135.66,112535.26,123147.88,49,Completed,15820.179999999993,10612.62000000001
TXN0001556,2026-08-03,D007,R004,SOFTWARE,148182.57,109463.21,97913.51,74011.42,59,Pending,-38719.36,-23902.089999999997
TXN0001557,2026-01-25,D004,R006,SUPPORT,108159.17,123150.75,68812.73,69421.08,16,Completed,14991.580000000002,608.3500000000058
TXN0001558,2026-10-20,D004,R001,SUBSCRIPTION,165975.68,145503.24,96417.76,101607.8,31,Cancelled,-20472.440000000002,5190.040000000008
TXN0001559,2025-10-26,D010,R002,SOFTWARE,125332.16,109047.57,124629.32,163457.66,166,Pending,-16284.589999999997,38828.34
TXN0001560,2025-10-13,D003,R003,SUPPORT,71837.63,155988.0,67145.22,70946.31,175,Pending,84150.37,3801.0899999999965
TXN0001561,2026-08-07,D002,R002,SUBSCRIPTION,175274.63,185569.9,88278.35,66821.0,102,Cancelled,10295.26999999999,-21457.350000000006
TXN0001562,2024-01-28,D004,R001,SUPPORT,127999.11,123490.47,42679.37,40532.76,64,Completed,-4508.639999999999,-2146.6100000000006
TXN0001563,2025-09-24,D010,R002,SOFTWARE,133240.29,183106.62,121232.09,95606.0,65,Pending,49866.32999999999,-25626.089999999997
TXN0001564,2024-08-10,D004,R001,SOFTWARE,186635.45,185830.15,117200.88,121069.09,100,Pending,-805.3000000000175,3868.209999999992
TXN0001565,2025-02-22,D005,R002,CONSULTING,98723.03,76619.19,72006.96,65088.59,169,Completed,-22103.839999999997,-6918.37000000001
TXN0001566,2026-06-27,D004,R001,SUBSCRIPTION,178556.14,162290.79,92964.0,97405.93,89,Completed,-16265.350000000006,4441.929999999993
TXN0001567,2026-02-12,D005,R002,SOFTWARE,188991.51,135077.88,115635.31,100098.41,111,Completed,-53913.630000000005,-15536.899999999994
TXN0001568,2025-09-11,D001,R001,SUPPORT,141155.89,128239.04,62979.73,72138.93,92,Completed,-12916.85000000002,9159.19999999999
TXN0001569,2025-05-23,D004,R001,SUPPORT,94743.83,95489.53,38452.17,37156.72,180,Completed,745.6999999999971,-1295.449999999997
TXN0001570,2025-10-20,D010,R002,SUBSCRIPTION,152493.62404958677,215563.25,68653.49,70465.85,51,Pending,63069.62595041323,1812.3600000000006
TXN0001571,2025-01-29,D001,R006,SOFTWARE,246460.4,314754.25,97789.04,111258.72,18,Completed,68293.85,13469.680000000008
TXN0001572,2025-02-22,D004,R001,SERVICES,90744.26,99655.78,80778.6,91618.66,65,Cancelled,8911.520000000004,10840.059999999998
TXN0001573,2025-09-29,D002,R002,CONSULTING,110237.81,117668.75,91434.15,84905.67,47,Completed,7430.940000000002,-6528.479999999996
TXN0001574,2025-05-24,D004,R001,SUBSCRIPTION,187976.68,198843.52,71348.28,68282.69,82,Completed,10866.839999999997,-3065.5899999999965
TXN0001575,2025-02-16,D010,R002,SUPPORT,106453.17,134909.67,56649.64,62932.87,74,Pending,28456.500000000015,6283.230000000003
TXN0001576,2026-03-26,D002,R002,HARDWARE,188793.31,185771.96,160240.75,174877.59,101,Completed,-3021.350000000006,14636.839999999997
TXN0001577,2026-06-06,D008,R004,SUBSCRIPTION,193328.64,229902.65,87530.46,81587.07,44,Pending,36574.00999999998,-5943.389999999999
TXN0001578,2024-06-19,D001,R001,SUBSCRIPTION,97911.94,101308.41,78739.12,88391.17,81,Cancelled,3396.470000000001,9652.050000000003
TXN0001579,2024-12-25,D009,R001,SUPPORT,55741.96,64330.89,51269.67,58353.27,70,Pending,8588.93,7083.5999999999985
TXN0001580,2026-07-02,D008,R004,HARDWARE,174119.31,211291.74,102876.94,107708.14,148,Cancelled,37172.42999999999,4831.199999999997
TXN0001581,2026-08-19,D008,R005,SUPPORT,76782.27,89740.22,44847.38,47143.55,55,Completed,12957.949999999997,2296.1700000000055
TXN0001582,2026-08-04,D004,R006,CONSULTING,105495.1,122040.63,75638.98,80426.52,111,Pending,16545.53,4787.540000000008
TXN0001583,2024-05-25,D006,R003,HARDWARE,223360.67,234400.67,160906.37,209649.77,109,Completed,11040.0,48743.399999999994
TXN0001584,2024-11-28,D002,R002,SUBSCRIPTION,173956.23,201746.72,93851.65,96207.83,54,Pending,27790.48999999999,2356.1800000000076
TXN0001585,2025-12-14,D005,R002,SUPPORT,104314.43,112432.32,42977.45,35081.05,135,Pending,8117.890000000014,-7896.399999999994
TXN0001586,2026-02-28,D006,R003,SUPPORT,83798.36,98911.53,49666.46,48631.06,113,Completed,15113.169999999998,-1035.4000000000015
TXN0001587,2024-02-27,D004,R001,HARDWARE,198379.91,204064.01,113688.13,134915.02,175,Completed,5684.100000000006,21226.889999999985
TXN0001588,2024-10-28,D005,R002,SUPPORT,88862.38,80515.86,52473.44,55364.32,70,Completed,-8346.520000000004,2890.8799999999974
TXN0001589,2024-11-26,D010,R002,SUPPORT,81908.89,75914.44,60887.95,59528.52,8,Completed,-5994.449999999997,-1359.4300000000003
TXN0001590,2026-03-25,D002,R002,CONSULTING,121614.47,131840.55,67935.92,72609.06,155,Completed,10226.079999999987,4673.139999999999
TXN0001591,2024-05-12,D009,R001,CONSULTING,131658.5,123482.77,77646.81,79960.45,114,Completed,-8175.729999999996,2313.6399999999994
TXN0001592,2026-02-22,D005,R002,SUBSCRIPTION,168005.89,161336.37,77796.38,81980.83,155,Completed,-6669.520000000019,4184.449999999997
TXN0001593,2024-01-07,D007,R004,SUPPORT,61355.86,55454.16,52354.07,57513.49,32,Cancelled,-5901.699999999997,5159.419999999998
TXN0001594,2025-05-03,D007,R003,HARDWARE,242435.02,251069.14,129955.51,125112.21,106,Completed,8634.120000000024,-4843.299999999988
TXN0001595,2024-04-01,D001,R001,CONSULTING,164104.66,190414.15,81216.25,93008.36,29,Completed,26309.48999999999,11792.11
TXN0001596,2025-08-13,D007,R004,SUPPORT,88893.76,98858.84,52681.87,49261.27,115,Completed,9965.080000000002,-3420.600000000006
TXN0001597,2024-02-10,D003,R003,SUPPORT,71804.24,72305.44,73001.76,85323.38,55,Pending,501.1999999999971,12321.62000000001
TXN0001598,2026-11-07,D003,R003,SOFTWARE,176223.09,155093.58,113769.37,100822.23,150,Completed,-21129.51000000001,-12947.14
TXN0001599,2025-09-01,D003,R003,SUPPORT,83133.9,85167.09,48262.62,52181.62,54,Completed,2033.1900000000023,3919.0
TXN0001600,2024-11-08,D007,R004,SUBSCRIPTION,134666.26,170945.45,78187.27,57310.16,167,Completed,36279.19,-20877.11
TXN0001601,2024-12-09,D002,R002,CONSULTING,121560.76,112984.86,81272.12,87846.53,75,Completed,-8575.899999999994,6574.4100000000035
TXN0001602,2026-09-20,D006,R005,CONSULTING,152493.62404958677,128118.41,80776.06,57782.13,177,Completed,-24375.214049586764,-22993.93
TXN0001603,2024-03-26,D001,R005,SUPPORT,71879.92,68264.3,60657.13,53657.29,29,Completed,-3615.6199999999953,-6999.8399999999965
TXN0001604,2026-01-12,D009,R001,CONSULTING,116757.31,98875.38,78149.43,81908.65,73,Pending,-17881.929999999993,3759.220000000001
TXN0001605,2026-05-29,D008,R004,SUBSCRIPTION,131530.36,140587.67,122269.34,165580.68,91,Completed,9057.310000000027,43311.34
TXN0001606,2026-09-01,D006,R003,SERVICES,136337.19,135222.44,89724.61,79586.07,175,Pending,-1114.75,-10138.539999999994
TXN0001607,2025-07-11,D007,R004,HARDWARE,233177.31,206264.62,157988.02,162718.26,30,Completed,-26912.690000000002,4730.24000000002
TXN0001608,2024-11-10,D008,R004,CONSULTING,118649.59,123414.63,88777.42,77212.5,11,Cancelled,4765.040000000008,-11564.919999999998
TXN0001609,2025-05-24,D002,R002,HARDWARE,238232.46,307197.24,141762.62,123425.97,99,Pending,68964.78,-18336.649999999994
TXN0001610,2026-11-20,D010,R002,CONSULTING,140008.97,163678.8,57212.11,54885.24,110,Completed,23669.829999999987,-2326.8700000000026
TXN0001611,2024-04-02,D001,R001,HARDWARE,204515.42,223980.06,179323.98,170439.44,167,Completed,19464.639999999985,-8884.540000000008
TXN0001612,2025-10-28,D001,R001,SUPPORT,94974.04,93867.95,54549.12,73925.87,178,Pending,-1106.0899999999965,19376.749999999993
TXN0001613,2024-06-15,D004,R001,CONSULTING,122778.78,126753.83,86049.3,82461.31,94,Pending,3975.050000000003,-3587.9900000000052
TXN0001614,2024-07-24,D008,R004,SUPPORT,114697.18,121022.27,51084.47,49649.45,103,Completed,6325.090000000011,-1435.020000000004
TXN0001615,2026-01-12,D010,R002,SERVICES,139513.18,106985.91,86382.17,81417.03,151,Cancelled,-32527.26999999999,-4965.139999999999
TXN0001616,2025-09-09,D001,R001,SOFTWARE,157806.42,185067.95,124100.8,121758.85,177,Cancelled,27261.53,-2341.949999999997
TXN0001617,2024-08-24,D008,R004,CONSULTING,121503.0,141254.2,61946.6,64197.86,128,Cancelled,19751.20000000001,2251.260000000002
